name,place_id,location,neighborhood,lat,lng,website,google_maps_url,rating,rating_count,categories,raw_modalities,types
THABITI HEALTH AND FITNESS CENTER,ChIJbxaFRS8NLxgRrWB0I-UHSuY,"ST Timothy Road, Syokimau. Postal Address 983 Embakasi, Kenya",Embakasi,-1.3664182,36.9441725,,https://maps.google.com/?cid=16594084457723748525,4.4,(183),dance,cardio-dance,establishment; gym; health; point_of_interest
Flash Fitness Club,ChIJlWs4BgE_LxgRiuRsWPNLWmE,"Lumumba Drive, Nairobi, Kenya",,-1.2168251,36.8896295,,https://maps.google.com/?cid=7015002878115636362,4.8,(23),dance,cardio-dance; zumba-dance,establishment; gym; health; point_of_interest
Parklands Sports Club,ChIJCw1PvzwXLxgRoXWWQXlwApI,"3, PRM7+9MV, 49 Parklands Rd, Nairobi, Kenya",Parklands,-1.2683794,36.812734,http://www.parklandssportsclub.org/,https://maps.google.com/?cid=10521095345584633249,4.4,(4492),dance; gym-time; martial-arts; running; stretching,cardio-dance; contemporary-dance; gym-time; martial-arts; modern-dance; running; stretching; taekwondo,establishment; point_of_interest
Folks gym and fitness,ChIJw14uCZ4fLxgRhNyv41R-TZc,"Mama Ngina St, Kiambu, Kenya",,-1.255937,36.6949625,,https://maps.google.com/?cid=10902509175996144772,4.7,(19),dance; martial-arts,cardio-dance; kickboxing,establishment; gym; health; point_of_interest
Prestige Fitness Centre,ChIJCcS38-IeLxgR-YluyzzMo_0,"PMW8+X5X, Rungiri, Kenya",,-1.2525126,36.6654786,,https://maps.google.com/?cid=18276676274282727929,4.4,(118),dance; strength-training,cardio-dance; weightlifting,establishment; gym; health; point_of_interest
Golden aerobic Centre,ChIJKw1GGgAXLxgRraM4-J7tmZ0,"PRW7+57H, Fourth Parklands Ave, Nairobi, Kenya",Parklands,-1.2545536,36.8132188,,https://maps.google.com/?cid=11356369202416493485,5,(6),dance,cardio-dance,establishment; gym; health; point_of_interest
Progressive Park Gym,ChIJ7cAHA0AXLxgRobm5bU9xzjw,"10 Mwanzi Rd, Nairobi, Kenya",,-1.2575079,36.8046516,https://progressiveparkhotel.co/gym,https://maps.google.com/?cid=4381564073435314593,4.5,(54),dance; cycling; fitness; outdoors; personal-training,cardio-dance; cycling; fitness; outdoors; personal-training,establishment; gym; health; point_of_interest
Utawala Gym & Aerobics(Jambo Plaza),ChIJeX4VQ0wTLxgRfjjAoLTtCHU,"Nairobi, Kenya",,-1.287972,36.950664,,https://maps.google.com/?cid=8433251662298101886,4.4,(133),dance,cardio-dance,establishment; gym; health; point_of_interest
Fit Fam Gym & Fitness Center,ChIJsRnK6q0XLxgR8jc0wN9Ylus,"Paramount Plaza 5th Flr-Kipande Road Ngara Roundabout Nairobi KE, Nairobi, Kenya",,-1.277034,36.8215408,,https://maps.google.com/?cid=16975853563445262322,4.7,(67),dance; fitness; gym-time; personal-training; strength-training; stretching,cardio-dance; fitness; gym-time; personal-training; strength-training; stretching; zumba-dance,establishment; health; point_of_interest
Jenga Fit Gym,ChIJlWfqC7QXLxgRTsIkPgt3oGc,"Mpesi lane Off Muthithi Road, Westlands, Nairobi, Kenya",Westlands,-1.2644749,36.8071156,https://www.jengaleo.co.ke/gym/,https://maps.google.com/?cid=7467099072351224398,4.9,(14),dance; cycling; fitness; gym-time; hiit-bootcamp; martial-arts; low-impact-training; personal-training; running; strength-training; stretching; yoga,cardio-dance; cycling; fitness; gym-time; hiit; kickboxing; low-impact-training; personal-training; running; strength-training; stretching; trx; weightlifting; yoga; zumba-dance,establishment; gym; health; point_of_interest
Ruiru Gym and Aerobics,ChIJHwXuuVZHLxgREoP6yCuvmag,"C63, Ruiru, Kenya",,-1.1489314,36.9587089,,https://maps.google.com/?cid=12148934072398938898,4.5,(102),dance,cardio-dance,establishment; gym; health; point_of_interest
Mazoezi Gym South C,ChIJtVfsp2YRLxgRvZK9rNkx8eU,"five star road, 72 Muhoho Rd, Nairobi, Kenya",,-1.3223636,36.8254914,https://www.mazoezigym.com/,https://maps.google.com/?cid=16569079315048534717,4.2,(99),dance; stretching,cardio-dance; stretching; zumba-dance,establishment; gym; health; point_of_interest
FitnessManiaGym Parklands,ChIJ-2GgGeMWLxgRyCTfhguPLc4,"City Park Dr, Nairobi, Kenya",,-1.2580714,36.8299801,https://www.myfitnessmania.com/,https://maps.google.com/?cid=14856688025435317448,4.4,(209),dance; cycling; fitness; gym-time; strength-training; stretching,cardio-dance; cycling; fitness; gym-time; indoor-cycling; strength-training; stretching; weightlifting,establishment; gym; health; point_of_interest
Turtle Dove Fitness Center,ChIJO3m9QaITLxgRovuwJwTzJoc,"Turtle Dove Apartments, MVFP+736, 00800 Tegla Lorupe Rd, Nairobi, Kenya",,-1.3265296,36.88478380000001,,https://maps.google.com/?cid=9738738443406605218,4.4,(46),dance,cardio-dance,establishment; gym; health; point_of_interest; school
KalFitness Gym,ChIJW2qx3CM-LxgRnbqbfSkK5Jo,"123 Kamiti Rd, Githurai, Kenya",,-1.2120195,36.8934917,https://web.facebook.com/kalfitnesske/,https://maps.google.com/?cid=11161056949848226461,4.3,(44),dance; hiit-bootcamp,cardio-dance; hiit,establishment; gym; health; point_of_interest
UN Recreational Centre,ChIJaWdKxLkXLxgRiDRkgjEuaMQ,"QR77+M8W, Nairobi, Kenya",,-1.2357588,36.8133402,,https://maps.google.com/?cid=14152612619187664008,4.5,(168),dance; outdoors,cardio-dance; outdoors,establishment; gym; health; point_of_interest
WASWARISE FITNESS TRAINING INSTITUTE,ChIJpdpbxH8_LxgRBKofSfYGk-o,"Eldorado Guest House, Clay City, Nairobi, Kenya",,-1.2125928,36.9075749,,https://maps.google.com/?cid=16902861481310136836,4.9,(32),strength-training; fitness; personal-training,circuit-training; fitness; personal-training; strength-training; weightlifting,establishment; gym; health; point_of_interest
Z6 Crosstraining,ChIJFdOsDpIbLxgReZu4MIWd9JI,"Alpha Fit along, VMX Fitness at Village Market, AfroFit Gym in Westlands, Ngong Rd, Nairobi, Kenya",Westlands,-1.3022219,36.7728706,http://www.z6crosstraining.com/,https://maps.google.com/?cid=10589261819228494713,5,(10),strength-training,circuit-training; strength-training,establishment; gym; health; point_of_interest
ZOEZI SCHOOL,ChIJ1fPK8nYRLxgRAowsmz21I5g,"Development House, 00200 Tom Mboya St, Nairobi, Kenya",,-1.2883969,36.8275639,https://zoezischool.com/%0A,https://maps.google.com/?cid=10962805194150939650,4.6,(45),strength-training; gym-time; outdoors; personal-training; stretching,circuit-training; gym-time; outdoors; personal-training; stretching,establishment; gym; health; point_of_interest
"Calisthens Fitness (Home of flexibility, mobility and strength)",ChIJD56BA3YbLxgRYG2AoCXMyCg,"Othaya Rd, Nairobi, Kenya",,-1.2848951,36.7772274,http://calisthensfitness.com/,https://maps.google.com/?cid=2938823218837876064,5,(19),strength-training; hiit-bootcamp; fitness; cycling; outdoors; personal-training; stretching,circuit-training; crossfit; fitness; hiit; indoor-cycling; outdoors; personal-training; strength-training; stretching; weightlifting,establishment; gym; health; point_of_interest
NELSONS' FITNESS,ChIJA7O8McMTLxgRXowCeRBCR4o,"Nairobi, Kenya",,-1.2904974,36.8912419,,https://maps.google.com/?cid=9964005339097631838,4.8,(106),strength-training; low-impact-training; dance,circuit-training; low-impact-training; strength-training; zumba-dance,establishment; gym; health; point_of_interest
Samto Fitness Centre,ChIJ-U7wMlcQLxgRLc0mVXkh1bU,"Kogo Star Plaza, Off Langata Road Mai Mahiu Road, Nairobi City, Kenya",Langata,-1.31478,36.8167038,,https://maps.google.com/?cid=13102415495907691821,4.2,(105),strength-training; fitness; gym-time; personal-training; dance,circuit-training; fitness; gym-time; personal-training; zumba-dance,establishment; gym; health; point_of_interest
EDIFLEX FITNESS CENTRE LTD,ChIJU5D98BYVLxgR4yErxb-Vnm8,"Hunters stage, Ruiru, Kenya",,-1.2268806,36.9179515,,https://maps.google.com/?cid=8043030635409514979,5,(1),strength-training,circuit-training,establishment; gym; health; point_of_interest
Calvin,ChIJGSpBMjE2wwAR5X9E3vvqgVs,"Westlands, Mpesi lane, WestparkTowers, Muthithi Rd, Nairobi, Kenya",Westlands,-1.2646328,36.8070501,,https://maps.google.com/?cid=6593809696933838821,5,(5),strength-training; personal-training,circuit-training; personal-training,establishment; health; point_of_interest
Jackson Personal Trainer,ChIJA7SnuxYbLxgRNKuetMjRStE,"Dagoretti Rd, Nairobi, Kenya",Dagoretti,-1.3200115,36.7040861,,https://maps.google.com/?cid=15081096962157488948,5,(1),strength-training,circuit-training,establishment; health; point_of_interest
Smart Gyms Diamond Plaza 2,ChIJDQdtWHcXLxgRAjvNTVYF5rk,"Diamond Plaza, Fourth Parklands Ave, Nairobi, Kenya",Parklands,-1.2588401,36.8193638,http://smartgyms.co.ke/,https://maps.google.com/?cid=13395400009890740994,4.5,(252),strength-training; hiit-bootcamp; fitness; gym-time; stretching,circuit-training; crossfit; fitness; gym-time; stretching; weightlifting,establishment; gym; health; point_of_interest
Popperz johns fitness,ChIJGYe-aUYbLxgRhcH2YzdZug0,"Karen Plains Rd, Nairobi, Kenya",Karen,-1.3284994,36.7169665,,https://maps.google.com/?cid=989201162596434309,5,(6),strength-training,circuit-training,establishment; health; point_of_interest
Total Fitness Connection,ChIJIwNO_f4SLxgRYeglsoYHEMg,"Nairobi, Kenya",,-1.3114783,36.913896,,https://maps.google.com/?cid=14416030682308798561,4.3,(16),strength-training; dance,circuit-training; zumba-dance,establishment; gym; health; point_of_interest
Greatwall Fitness,ChIJFZZk8nN1LxgRd3ei_5If1qk,"55, Pridelands, Kenya",,-1.4247786,36.9782289,,https://maps.google.com/?cid=12238003753640425335,4.5,(2),strength-training,circuit-training,establishment; point_of_interest
The Plum Gym & Aerobics (Ngong Town),ChIJA2Tar08DLxgR27ShSErTq0U,"JMV4+RV5, Ngong, Kenya",Ngong,-1.3554884,36.6572438,,https://maps.google.com/?cid=5020338525634147547,4.5,(11),strength-training,circuit-training,establishment; gym; health; point_of_interest
Misulimethods gym,ChIJY4A88sZHLxgRLmd62a89F04,"Thika Super Hwy, Juja, Kenya",,-1.09706,37.0273789,,https://maps.google.com/?cid=5627034084899972910,4.6,(50),strength-training,circuit-training,establishment; gym; health; point_of_interest
Circuit Business Systems (Kenya) Limited,ChIJszaeoD0XLxgR-YJDL84EFPI,"General Mathenge Drive, Nairobi, Kenya",,-1.2561106,36.8066825,,https://maps.google.com/?cid=17443572540315501305,4.5,(17),strength-training,circuit-training,establishment; point_of_interest
Pluto Gym Wellness & Fitness,ChIJzYuBOJ4TLxgRAyvCQbM4mnM,"Umoja, Moi Drive near Wema Clinic, Umoja, Moi Drive, Unity Primary School, near Wema Clinic, Umoja 1, Moi Drive, Behind Unity Primary School, near Wema Clinic, Nairobi, Kenya",Umoja,-1.2844735,36.8927489,,https://maps.google.com/?cid=8330032803328699139,5,(9),strength-training,circuit-training,establishment; gym; health; point_of_interest
FEEL FITNESS CENTER,ChIJ5WNI2vMXLxgR3IPvHUafpyo,"After Roasters, At Thika Palm Arcade, along Garden estate road, Off Thika Rd, Nairobi, Kenya",,-1.2342401,36.8695393,http://feelfitnesscenter.org/,https://maps.google.com/?cid=3073600394202416092,4.5,(49),strength-training; cycling; fitness,circuit-training; cycling; fitness; indoor-cycling; strength-training; weightlifting,establishment; gym; health; point_of_interest
Gym Source Kenya Ltd,ChIJodDuHx4jLxgR8zm6dF44Ow8,"Mezzanine floor, Shop M25, Soin shopping Arcade, Soin Shopping Arcade, Mezzanine floor Westlands Rd, Nairobi, Kenya",Westlands,-1.265787,36.8049725,http://gymsourcekenya.co.ke/,https://maps.google.com/?cid=1097532912531290611,4.9,(76),strength-training; cycling; fitness; gym-time; personal-training,circuit-training; cycling; fitness; gym-time; indoor-cycling; personal-training; strength-training; weightlifting,establishment; point_of_interest
Ultimate Nutrition & Fitness Centre,ChIJA-Ma1SwRLxgRJYIl3hozdI8,"Kabarnet Rd, Nairobi, Kenya",,-1.3014379,36.7905452,,https://maps.google.com/?cid=10336943235211297317,5,(1),strength-training; gym-time; hiit-bootcamp; mind-body,circuit-training; gym-time; hiit; qi-gong,establishment; gym; health; point_of_interest
House of sweat kenya,ChIJwXc6cssbLxgRdrek-OiznNM,"Nairobi, Kenya",,-1.3007488,36.7466347,,https://maps.google.com/?cid=15248260251554985846,4.6,(19),strength-training,circuit-training; weightlifting,establishment; gym; health; point_of_interest
"Kuona Artists collective, Centre for the Visual Arts",ChIJ9aVmlq4QLxgR-4wQgjcRDxE,"Likoni Cl, Nairobi, Kenya",,-1.284466,36.7888362,http://www.kuonatrust.org,https://maps.google.com/?cid=1229220153398430971,4.5,(772),dance; strength-training,contemporary-dance; modern-dance; sculpt,establishment; point_of_interest
Dance Into Space,ChIJj2zZ1k8RLxgReCi7xzqtCdo,"The GoDown Arts Centre, Dunga Rd, Nairobi, Kenya",,-1.3032193,36.8315416,http://www.danceintospace.org/,https://maps.google.com/?cid=15711279243029325944,,,dance,contemporary-dance; dance; modern-dance,establishment; point_of_interest
Dance Classes Kenya,ChIJw3umaq8dLxgRtI0yhOcJjxw,"Ngong Road, Ngong, Kenya",Ngong Road,-1.3198221,36.6621215,,https://maps.google.com/?cid=2057874444691606964,4.5,(2),dance,contemporary-dance; dance; latin-dance; modern-dance,establishment; point_of_interest
Music-Inn International School Of Music,ChIJ7eyg6tQQLxgRNeREGkzzwgM,"Nairobi, Kenya",,-1.2648607,36.7910518,http://www.music-inn.co.ke/,https://maps.google.com/?cid=271046435779437621,4.9,(735),dance,contemporary-dance; dance; jazz-dance; latin-dance; modern-dance,establishment; point_of_interest; school; store
GoDown Arts Centre - Construction Site,ChIJJ4udXGwRLxgRmTXQqb1QylM,"MRWJ+MM, Nairobi, Kenya",,-1.3033125,36.8316875,http://thegodown.org/,https://maps.google.com/?cid=6037727025971606937,4.3,(657),dance; strength-training,contemporary-dance; dance; jazz-dance; modern-dance; sculpt,establishment; point_of_interest
Britam Tower,ChIJbUA7Fe8QLxgRAxp_X_EA7aA,"MRX7+W6Q, Nairobi, Kenya",,-1.3001576,36.8131206,,https://maps.google.com/?cid=11595925652238178819,4.6,(818),dance,contemporary-dance; dance; modern-dance,establishment; point_of_interest
Learn Music Academy,ChIJFW59z7wRLxgRN-94-8j8K_I,"Green Gate, Opposite Riara Thorns, Adjacent to Riara Annex 1, Nairobi, Nairobi, Kenya",,-1.2985954,36.767171,https://www.learnmusic.studio/,https://maps.google.com/?cid=17450319121319784247,5,(62),dance,contemporary-dance; dance; jazz-dance; modern-dance,establishment; point_of_interest; school; store
The Golden Eagle Art Gallery,ChIJ4cZWHCUFLxgRkoXjXQ8dvv4,"15205, 15205 Langata S Rd, Nairobi, Kenya",Langata,-1.3505106,36.7481374,https://goldeneagleartsgallery.com/,https://maps.google.com/?cid=18356141083045627282,4.3,(524),dance,contemporary-dance,art_gallery; establishment; point_of_interest
ArtZone Studios,ChIJcYJbGYew_W4R95J2CTMP6S0,"Baricho Rd, Nairobi, Kenya",,-1.3005961,36.8254946,,https://maps.google.com/?cid=3308192113156854519,5,(1),dance,contemporary-dance; modern-dance,establishment; point_of_interest
K1 Klub House,ChIJtwxHgDwXLxgRCrs2wYO4n7c,"39005, Nairobi, Kenya",,-1.2682335,36.8119787,https://www.kahamagroup.com/,https://maps.google.com/?cid=13231497106259622666,4.3,(2729),dance,contemporary-dance; dance; jazz-dance; modern-dance,bar; establishment; food; lodging; night_club; point_of_interest; restaurant
Art of Music Foundation,ChIJ-xlJwh0WLxgRwUaaBdaWY1c,"St.Johns, Nairobi, Kenya",,-1.250237,36.8926668,http://www.artofmusic.co.ke/,https://maps.google.com/?cid=6297042549955249857,4.7,(28),dance,contemporary-dance; jazz-dance; modern-dance,establishment; point_of_interest
Black Samurai Lounge,ChIJCelpCSgRLxgRWS1fNP7IZ1c,"Maralal Oasis, Rose Ave, Nairobi, Kenya",,-1.294313,36.795313,https://instagram.com/blacksamurailounge?igshid=OGQ5ZDc2ODk2ZA==&utm_source=qr,https://maps.google.com/?cid=6298223598026829145,4.4,(689),dance,contemporary-dance; dance; modern-dance,bar; establishment; food; night_club; point_of_interest; restaurant
The Alchemist,ChIJr9P-KRUXLxgR4Wn6jx1lv9A,"Parklands Rd, Nairobi, Kenya",Parklands,-1.2625724,36.8039327,https://alchemist254.com/,https://maps.google.com/?cid=15041852458084755937,4.3,(6192),dance,contemporary-dance; dance; jazz-dance; modern-dance; salsa-dance,bar; establishment; food; point_of_interest; shopping_mall
Milan,ChIJ4Qor_a8XLxgR8Ju-Gxj826g,"THE MIRAGE TOWER 3, 2ND FLOOR, Nairobi, Kenya",,-1.2698982,36.8075657,http://www.milan.co.ke/,https://maps.google.com/?cid=12167595998746418160,4.3,(3324),dance,contemporary-dance; modern-dance; salsa-dance,bar; establishment; food; night_club; point_of_interest; restaurant
"Art & Soul Lounge, Nairobi",ChIJs7eHWZNPLxgR9g3bfXTPxe0,"Ngong Rd, Nairobi, Kenya",Ngong,-1.301029,36.7856745,http://wwww.ngonghillshotel.com/,https://maps.google.com/?cid=17133328456635583990,4.3,(629),dance,contemporary-dance; modern-dance,bar; establishment; food; point_of_interest; restaurant
Century Cinemax Garden City,ChIJJ3PAtcIVLxgREPHbSyqGt48,"Roysambu Off Exit 7 Thika Rd Nairobi garden city mall, Nairobi, Kenya",Roysambu,-1.232498,36.8780512,http://centurycinemax.co.ke/,https://maps.google.com/?cid=10355893384381198608,4.6,(9965),dance,contemporary-dance,establishment; movie_theater; point_of_interest
Invisible Crown Ltd,ChIJ67GuSfkbLxgRjYYkbbZ2XeE,"Vihiga Rd, Nairobi, Kenya",,-1.2960121,36.7790372,,https://maps.google.com/?cid=16239266357255112333,,,dance,contemporary-dance; modern-dance,establishment; point_of_interest
Contemporary Dance Studio,ChIJkYt4XbTijYcRnnahhDcIGVk,"117 Midvale Ave, Sioux City, IA 51104, USA",,42.5258166,-96.4102072,http://www.contemporarydancestudio.com/,https://maps.google.com/?cid=6420171778334750366,5,(36),dance,contemporary-dance,establishment; point_of_interest
CrossFit Boveda,ChIJL8FOlM09LxgRxsQHcEtdTs0,"Kiambu Rd, Kenya",,-1.2012983,36.8303849,https://crossfitboveda.co.ke/,https://maps.google.com/?cid=14793864404542145734,4.9,(10),hiit-bootcamp; cycling,crossfit; cycling,establishment; gym; health; point_of_interest
Crossfit Gym & Aerobics,ChIJX95KUggTLxgRaRwD7cW5U0U,"Embakasi Pipeline, Off Outer Ring Rd, Nairobi, Kenya",Embakasi,-1.3187251,36.894838,,https://maps.google.com/?cid=4995540671420111977,4.7,(6),hiit-bootcamp,crossfit,establishment; health; point_of_interest
CrossFit Gym,ChIJ1RxDPsUNLxgRLTr24kDtaJE,"JW9Q+2CJ, Beijing Road, Mlolongo, Kenya",,-1.3824056,36.9385124,,https://maps.google.com/?cid=10477885396018936365,5,(1),hiit-bootcamp,crossfit,establishment; gym; health; point_of_interest
Essential Crossfit,ChIJ9d9PJRQRLxgRubbZHaMOGHg,"Mbagathi Way, Nairobi, Kenya",,-1.3167869,36.8064269,,https://maps.google.com/?cid=8653682777735673529,,,hiit-bootcamp,crossfit,establishment; gym; health; point_of_interest
Crossfit Fitness Center,ChIJY2sQN8gTLxgR9Zyo86kdNnY,"Nairobi, Kenya",,-1.3033594,36.8884668,,https://maps.google.com/?cid=8518028360992464117,,,hiit-bootcamp,crossfit,establishment; gym; health; point_of_interest
Crossfit Fitness Center Gym,ChIJw8S5D3YHLxgRRPPmmxoGxso,"GQVF+5M9, Nairobi, Kenya",,-1.4570981,36.7742252,,https://maps.google.com/?cid=14611372752404673348,,,hiit-bootcamp,crossfit,establishment; point_of_interest; school
SmashFit Gym Sarit,ChIJhdQa7qIXLxgRywdxkxHP3UU,"Sarit, the Multi-storey Car Park, Sarit Using, 6th Floor Karuna Rd, Nairobi, Kenya",,-1.2611605,36.80197769999999,https://smashfitgym.com/,https://maps.google.com/?cid=5034407632865134539,4.5,(72),hiit-bootcamp; cycling; fitness; gym-time; martial-arts; personal-training; strength-training; dance,crossfit; cycling; fitness; gym-time; hiit; indoor-cycling; kickboxing; personal-training; strength-training; weightlifting; zumba-dance,establishment; gym; health; point_of_interest
